,train,validation
183,0.26787314215978086,0.4465251473610233
184,0.2646973214087553,0.4562544236011964
185,0.2642626509574322,0.4477774921304869
186,0.26080657300071586,0.45488380091981057
187,0.27652886639990615,0.4684419579332797
188,0.2829044842915098,0.4681504190692018
189,0.2629925933588969,0.44675020143318356
190,0.26372625179866455,0.44502782750700065
191,0.2672772533973267,0.45694562650743964
192,0.261637361155261,0.4516418329994322
193,0.2647275976341139,0.44207727376947237
194,0.2576724079725392,0.4444027482724386
195,0.27050176869540127,0.45798349122869386
196,0.2824467444314416,0.45897075630301987
197,0.2717387428469621,0.4556573184584844
198,0.26315389140220913,0.4555918795484942
199,0.26002857013891467,0.44650572137137645
200,0.2534458216451389,0.43738590404346595
201,0.2700664395042011,0.45421899505311775
202,0.31681281270533335,0.4553784240511231
203,0.3435565333462339,0.5275241388433027
204,0.27972598522140313,0.446965964627294
205,0.25592455516602575,0.43383054751541705
206,0.2555058786626946,0.44867345839762973
207,0.25732771339712,0.43494045220643796
208,0.2510133467865433,0.4347302436255808
209,0.2547975344868552,0.42875728529076584
210,0.27580861509572036,0.46036460791018624
211,0.2535829933436883,0.4345339162996991
212,0.2513047445029766,0.44342158190299996
213,0.25182100329592094,0.43592300048691296
214,0.2522970057319235,0.44010916978933073
215,0.2527252043809705,0.42714158829924964
216,0.25622409463011997,0.4397551713716123
217,0.25179641813222436,0.4360128535872297
218,0.2889290784950521,0.4374087974367042
219,0.27308582297382744,0.46203232918276343
220,0.2521069565426817,0.43698873269943217
221,0.26024094040128126,0.4483828601278941
222,0.2507565925451405,0.4345612634938384
223,0.30185626876413485,0.43295827231839873
224,0.3364538719953862,0.5051947156917774
225,0.2834889406417964,0.46412367145161265
226,0.2536788619765184,0.4388919221562097
227,0.2565636249007912,0.4427054210582311
228,0.25782249339676605,0.4292811770501436
229,0.24607987560156785,0.4225877135751628
230,0.2633391849502432,0.4204670793142699
231,0.28304428255162767,0.4349468118107693
232,0.26583305777325356,0.42696034687560647
233,0.25838921225898964,0.43326084940456544
234,0.2764365278731941,0.43006923578789347
235,0.25295858970488855,0.41476481735249626
236,0.25108739644928363,0.4231350860137447
237,0.24700593919560335,0.420315101209697
238,0.2549685218820322,0.4269646911930751
239,0.2455131653041142,0.41754168060011615
240,0.2823495093292002,0.4358216351395236
241,0.2811076499132919,0.43989602902617714
242,0.26152161580701766,0.42939726047846877
243,0.2534614512824586,0.42420382517242416
244,0.247948145878295,0.41546003617530214
245,0.24473005043519855,0.4114083825755906
246,0.24711422171424866,0.4123234132088757
247,0.2446718135731669,0.4141921205477227
248,0.24134903241178943,0.40764591865390604
249,0.24117367572929455,0.40428083479587446
250,0.23815801305390627,0.4005353965272605
251,0.24764921914514376,0.4087968051491468
252,0.2776961424827666,0.42387224323512496
253,0.23761250247142324,0.4010232339381243
254,0.2514875939700619,0.40935294076152723
255,0.2590925309390772,0.40736867400155374
256,0.24808582156401296,0.4094839468970419
257,0.2422653916678001,0.4080159810956239
258,0.2692492235634844,0.428695562114252
259,0.28085048193319784,0.4197740548153343
260,0.2829899654704782,0.44974306362089017
261,0.2981833127297618,0.4264628458943821
262,0.31882438368766125,0.47366848406598366
263,0.28150440739116095,0.4245047988484997
264,0.2422153284075,0.4134909979829124
265,0.2467324568438269,0.42460175544805334
266,0.2637371488688325,0.4102801850613264
267,0.25648765745507823,0.4328888646509782
268,0.23994299077736334,0.4172023727275327
269,0.2397264943749923,0.4174486802976166
270,0.2412734979667735,0.41724062165916553
271,0.2632467650959212,0.4284989965985825
272,0.23910038763289834,0.41911494701019236
273,0.2443386857895543,0.4208359810572598
274,0.2761811417024058,0.4332540704813426
275,0.24935327940992694,0.4223596724222968
276,0.2414737397424233,0.41490135660380045
277,0.24291943192317583,0.4055979725996103
278,0.2414254276486831,0.4126823658120044
279,0.2478462819595792,0.4187003531891611
280,0.22994492426339064,0.40134996679952245
281,0.2281877000858091,0.4099318541104634
282,0.23895475479185532,0.42402082689915266
283,0.2677586711673126,0.45076617106508976
284,0.2402995952704617,0.40746534640641935
285,0.2454245858749796,0.4264009851354059
286,0.22985207150991868,0.3941093096445115
287,0.22848586423714548,0.3898651105965842
288,0.24373848399380593,0.4030315933563371
289,0.26928775781362474,0.4087340419338202
290,0.24194430822593233,0.40830753360723404
291,0.24368856869809882,0.39259412544293815
292,0.23710186356086307,0.394115063141861
293,0.22308846624987883,0.3858781559918332
294,0.22342947320835346,0.3866076738638277
295,0.22184739068607878,0.3810738427034684
296,0.24361635054509032,0.3756037445266195
297,0.22793087180891888,0.3846678362722287
298,0.23187402213512143,0.3694795083433844
299,0.23227083431859233,0.38254936616795726
300,0.22699865378152362,0.3852169050844032
301,0.2205604333641637,0.37454611853239583
302,0.2226888497449245,0.3818286637574235
303,0.22013942103177378,0.3825484598401224
304,0.2238977588538233,0.38459978178692705
305,0.22064045573008606,0.38024471697398293
306,0.22055047056143737,0.3803620263312874
307,0.22225658376543597,0.381860833397111
308,0.23504253239210243,0.37278502806804914
309,0.25062833158231307,0.40178343214831996
310,0.29981976064925675,0.42206857038293316
311,0.24910508939388792,0.3894846021428537
312,0.22146945280512145,0.3783068812499915
313,0.21618580378073568,0.37993065331537457
314,0.21552026075802858,0.3843129022476928
315,0.21645251507294846,0.3734456352619244
316,0.21942290253544974,0.3589971788479042
317,0.22262714181103743,0.3760722528597812
318,0.2754215790188399,0.38082625674151904
319,0.32792652373797887,0.4488865352829581
320,0.24587552939907345,0.3720378497144234
321,0.3075500752712051,0.4298172570817498
322,0.29188309235742615,0.4401033316155908
323,0.2697168737299814,0.39909368363345765
324,0.23125211299106738,0.4033418729974322
325,0.21531917916441812,0.37719519881693564
326,0.21352017420592959,0.37019662264564385
327,0.21168271399962732,0.36329112237682804
328,0.21461776741336672,0.3608793776104269
329,0.21393375456140928,0.36737644465403496
330,0.21274749129484322,0.37078726378198135
331,0.21387348355283284,0.35934839211751446
332,0.21677010659170334,0.3630721768241162
333,0.22317652220733863,0.3860071425620822
334,0.2082738831457216,0.35531753862245
335,0.21414670132607694,0.36481267839653875
336,0.21423516383905802,0.35630469684081906
337,0.20701704018844824,0.351659758972972
338,0.2079483442205807,0.3560574746210453
339,0.20512921662422634,0.3577043069607437
340,0.21275218145586663,0.3558441055626999
341,0.22857131945477568,0.373470857053642
342,0.22027772102968246,0.3544290563601931
343,0.20311807180504252,0.3652098750709376
344,0.2089234971510025,0.3522066214239811
345,0.20757807139128273,0.35670081226602257
346,0.21107008354003806,0.3694736698681039
347,0.20739587637788123,0.3755324311402577
348,0.2371121789748055,0.39486711478114894
349,0.20825668807027856,0.35397621957746994
350,0.20285742330360856,0.35192350726846827
351,0.20245735026272096,0.34326231302044224
352,0.24137990848471114,0.35409670239702695
353,0.237973748528029,0.36971527533966175
354,0.2619259705327846,0.36855155327913
355,0.2238317843317097,0.3621706472586403
356,0.20016794438255528,0.3599278092524382
357,0.20754664419351998,0.3692674153060381
358,0.2057666957899382,0.3476456361594188
359,0.1980083996644865,0.35455733030342074
360,0.1971020573551017,0.35268225829238126
361,0.2548971896035061,0.3815967239800497
362,0.32643989164921156,0.4312394561696119
363,0.21562902102804565,0.35540549176245817
364,0.21791382733952525,0.3668273445963384
365,0.19685867705632346,0.34475317307102743
366,0.19843634472062632,0.35537658037691017
367,0.20008946581066264,0.3416698248337626
368,0.19294656598089682,0.34104343378201807
369,0.19231036278162708,0.3397619186620498
370,0.19288593091956582,0.34013365940551715
371,0.19057702411657637,0.3389109058048128
372,0.20387295679778097,0.3330491639284542
373,0.2171996578612813,0.3389880980789002
374,0.21366360382749328,0.3469584550173871
375,0.2048122447744884,0.34020162118399444
376,0.1891154877617664,0.3304446270820057
377,0.1933447053453325,0.3326831877154347
378,0.19124445337668813,0.3402624273075021
379,0.19184791519831382,0.3312539878002703
380,0.24156710115683286,0.3702282808193336
381,0.20375824492502523,0.33583942668208927
382,0.19090475054662523,0.33320665711977276
383,0.19808141756474168,0.3362209435317479
384,0.18679989757837515,0.32754600341777834
385,0.18528993842771546,0.32516927158642583
386,0.18706456813202885,0.3285679978025287
387,0.18468593710147627,0.3285271007903559
388,0.18571738794800008,0.320889762542568
389,0.18312128944124928,0.32182527453256654
390,0.18630459445866093,0.324284456152127
391,0.184244593665172,0.31929050251340513
392,0.18452095341631322,0.328306470655907
393,0.183608738978995,0.32462592875324936
394,0.190272533962488,0.32307367527912223
395,0.2041188610296899,0.36098112550451555
396,0.19572725156817544,0.3294249578353998
397,0.1912475437835377,0.32342619095396347
398,0.19425561124149401,0.3475511993494796
399,0.18773190704294665,0.3316845176601155
400,0.1983949621037011,0.35801159394019383
401,0.18791637548384674,0.3305233971415417
402,0.23269567129550706,0.3922841976017548
403,0.26416819978170103,0.36267910564954364
404,0.2275548073511884,0.35113698296351725
405,0.23837029875837493,0.3537694454869071
406,0.19353738395050105,0.3641546147528126
407,0.18184950515013085,0.322925950970601
408,0.20617516354532095,0.34127218635836737
409,0.17873443450073445,0.31152605241753256
410,0.18002152770326868,0.3180048817273123
411,0.17723234930538606,0.33319468634357546
412,0.1870640294562896,0.37519192238098653
413,0.17923637258797315,0.31279556496356714
414,0.17505953876323718,0.31022101924380635
415,0.18931611560376735,0.3211510227584809
416,0.1843696668382972,0.30765135475870936
417,0.1754567051891448,0.3075520200045319
418,0.17267076985112165,0.3105552563370677
419,0.17080439423917512,0.3069715477688483
420,0.17486067383715115,0.3110265269788046
421,0.1920640302446242,0.3387716358727435
422,0.17195587763245868,0.3120536451996373
423,0.17332804993907414,0.30523406390321006
424,0.16925592503659626,0.3092757991850367
425,0.1798850924188694,0.3173572771136625
426,0.16770274219866046,0.3017716024038246
427,0.1967604072673969,0.3145075483866449
428,0.17722796831162024,0.31161071079406877
429,0.16846101210775144,0.317213739061136
430,0.17187087249410446,0.3177064547964304
431,0.17620649726286292,0.3161694061045959
432,0.1663293769172671,0.2949980960143441
433,0.16921656172202074,0.30537571968331434
434,0.16699031209643517,0.2942041704210071
435,0.1734993477826042,0.3028549598484786
436,0.1642063972423313,0.3077186016954707
437,0.17207391387864376,0.3007739189286661
438,0.16900007832840805,0.3245469705216178
439,0.16945697347267064,0.3034758343820979
440,0.16790656685859195,0.2870985263203663
441,0.1637572622934238,0.29818288226623574
442,0.16524997186263105,0.29512562404610926
443,0.1674143316444267,0.30295980869664835
444,0.1723034301030778,0.2884059113408924
445,0.17391843147142058,0.3076602020316391
446,0.17375465007316238,0.2882884380518329
447,0.18280821675339198,0.30846862708191053
448,0.1693890751673022,0.29443072977128476
449,0.16875769211850428,0.29695463523031523
450,0.1677262335369661,0.2962936710435614
451,0.1704901980903762,0.3141393448777368
452,0.15668783792913651,0.29127203487492365
453,0.16701691474170122,0.2894901827188075
454,0.15889958298813386,0.29126126496831034
455,0.1559974608561321,0.287829338524045
456,0.15891825100008383,0.30128767402076817
457,0.15985382427308997,0.2981344403719579
458,0.1595383404053883,0.3052242818196593
459,0.1756030714455217,0.2987224459523856
460,0.16373619420752977,0.3108719550513763
461,0.17357682394321736,0.2961774103641077
462,0.18582303645511367,0.33009092473524304
463,0.16345909003318446,0.29399679806103074
464,0.158091417601645,0.30483412375607655
465,0.15515184516568734,0.30111137343786754
466,0.15952460421878906,0.31225603131567564
467,0.15228297280459732,0.2900474586820568
468,0.15736001304371874,0.2846366081943563
469,0.15690998639853543,0.3013919197835388
470,0.16055245384314254,0.281854298651535
471,0.1526290548688261,0.2945941101926447
472,0.17072582770461975,0.31958839256718685
473,0.18533648511013184,0.2930908862627841
474,0.2244976511530903,0.3290956747142028
475,0.20202264345987306,0.29600770356109957
476,0.23736383316750784,0.37910211770702046
477,0.21149263587784434,0.3269720093936759
478,0.15128765419190124,0.28236782088396245
479,0.15596856120089128,0.2865345597769341
480,0.15001608070125952,0.2865511700107518
481,0.15507187010041967,0.2917321015050721
482,0.1525375904075384,0.2811846870024872
483,0.14688974336177696,0.2749537032027109
484,0.1524169636977411,0.2742156630713721
485,0.1465630052293652,0.2766900557612763
486,0.15054285702221823,0.2793884352754532
487,0.15086396695521195,0.2789994830482944
488,0.1614845067662885,0.27725827912009765
489,0.15527711580301728,0.28033378048325186
490,0.14771812525904132,0.2703192153289332
491,0.1464013191921696,0.2804336648230782
492,0.14911583743965331,0.2734967484188857
493,0.14922413767309103,0.278655085139781
494,0.1482137032060087,0.2734291014896959
495,0.14997624243156626,0.27397109385112983
496,0.14427306454317249,0.27473648569604137
497,0.148658714119614,0.2788204529675601
498,0.1446826102634585,0.2753950704906252
499,0.1703043168405853,0.2788884450916811
500,0.1882307109386877,0.321718638192155
501,0.2024747457044644,0.2979894160696345
502,0.1987484089582717,0.3216251843652026
503,0.1803857999308934,0.2770112603839903
504,0.21396626246712291,0.32908156221096807
505,0.18894621505678455,0.28760762433716697
506,0.1987549330237758,0.30671684457099
507,0.15764097129648055,0.26604846879462923
508,0.14272310114277786,0.2681265147505399
509,0.14920281736385593,0.2698192503427175
510,0.1405362447556059,0.2657144089767014
511,0.14178053133831148,0.2736791848207406
512,0.14184551452019287,0.2611172731459404
513,0.13958713298599792,0.26805289542276806
514,0.14077881450968863,0.26929998477273676
515,0.1382619052680822,0.26964731341032666
516,0.13829133539650648,0.27037598320529493
517,0.1408148892233304,0.2653809098952776
518,0.1483059312496561,0.26552169673283144
519,0.15763263948613182,0.2834855765621644
520,0.15281390653278853,0.2671824324433823
521,0.14561841147599777,0.26762521640583165
522,0.13955916375845373,0.25910648404300846
523,0.1370426821582899,0.25786396031638226
524,0.13894318800213035,0.26622035105082875
525,0.13620418851452507,0.26769119333869795
526,0.13707240833930176,0.26153092040190185
527,0.13568627287790933,0.25751991430325444
528,0.13927428737417485,0.2595889371878068
529,0.13388231092319663,0.25749384455424923
530,0.13552006820098497,0.26972397855737695
531,0.1349865669567288,0.26990163630864733
532,0.1325077663946863,0.26263054451508866
533,0.13467404560799465,0.26369848551244374
534,0.14053262344223325,0.26634096486807457
535,0.14480706626062534,0.2681407128647163
536,0.13394067333232773,0.25554076834137607
537,0.13712310154363588,0.26661836853997933
538,0.13193434384076014,0.2643527627644791
539,0.13253147845252866,0.26244375182223334
540,0.1297245639684849,0.26103840205251594
541,0.13057401774625316,0.25967807739447324
542,0.16460008918849037,0.29098069082386147
543,0.15717949229336312,0.27536572506880364
544,0.1316204832435571,0.26077807209205595
545,0.13165895572175043,0.25650607857193497
546,0.1312495126686649,0.26156124912632933
547,0.13099132948611056,0.2653577224404237
548,0.15340075283149754,0.27014221115494036
549,0.15359591109054568,0.2925986759973537
550,0.14734415611515997,0.258351615723494
551,0.12806428536424602,0.25633657420004086
552,0.13892428849890948,0.2609839585087425
553,0.12962105956681227,0.27090291574151754
554,0.13313646711817254,0.28426697115186284
555,0.14012860911249017,0.253926000320697
556,0.1307994944678362,0.25785559558319726
557,0.13189438472377116,0.25523358456655776
558,0.12609123335297834,0.25934644728315215
559,0.12650187953315145,0.2592964015539461
560,0.12662892584449348,0.2554724485170744
561,0.12640564500666127,0.2571028537628692
562,0.14331057157358276,0.24805941537098855
563,0.14194243116358585,0.24638930457909042
564,0.12711330641094604,0.23582419793101736
565,0.12641584521086616,0.2444602045503468
566,0.13644178612897748,0.25065856384525764
567,0.14612392219308368,0.255121992153918
568,0.13625540362120742,0.25287186239482506
569,0.1417395907962296,0.2604351813392305
570,0.13223905090245797,0.254600857765914
571,0.13632146511491267,0.2701744862528789
572,0.1367163815185053,0.2485992352603252
573,0.12307225641334628,0.24582081919422108
574,0.12761309713941227,0.25817026677323657
575,0.12787908212809146,0.24697144406629604
576,0.12239974629851873,0.24609649627398314
577,0.13102380796535493,0.24661220808030504
578,0.1313525220083722,0.2536371490984838
579,0.12486574815604073,0.23919922398993418
580,0.12453356424542823,0.23754826415502478
581,0.13121714406022275,0.23425152372138064
582,0.1384895661326688,0.24597688689007882
583,0.12736204335634402,0.2530301082679304
584,0.13045964050192407,0.24461128183242714
585,0.11939880860311662,0.2414436456415063
586,0.12700966146315215,0.24687238166795836
587,0.12232963309374147,0.24125238418236278
588,0.12337456296957186,0.24610345912264373
589,0.12567924520511553,0.2444435550966079
590,0.13991880903343018,0.25037025343021585
591,0.1325710361076087,0.23586030826582133
592,0.12006220243205695,0.2353020601709697
593,0.13155980445514615,0.2651348506986825
594,0.1277879967240512,0.23887633416053558
595,0.13951890565773983,0.24415143810355305
596,0.14960737891773251,0.24167094369343617
597,0.12021199696400857,0.23784379242509324
598,0.1194505001466732,0.23351786910077024
599,0.1210350603247658,0.24288948449771391
600,0.11740069437380456,0.2248270702710466
601,0.12334787806622888,0.2390190896718509
602,0.12099655674764702,0.24046963326157061
603,0.11781310371547048,0.2296770768379915
604,0.1160076110645561,0.23343566854474684
605,0.11873394894223208,0.22982059497893267
606,0.12046949778951148,0.23035082955903766
607,0.12238564544547133,0.2420641043870306
608,0.11387397080445315,0.23124875057513125
609,0.11393694207296516,0.2294547976712526
610,0.1181011879528158,0.2336639513658595
611,0.120895655737461,0.2296190115081512
612,0.13952627351085198,0.24047381622712624
613,0.17290255367821697,0.25830499695805187
614,0.12262248501449319,0.22661810697076837
615,0.14023194074369577,0.24805673899554773
616,0.11428759940540503,0.22402558552241267
617,0.1347381605184271,0.2278761325242543
618,0.1427639695070764,0.25228584122434883
619,0.1943997767452706,0.2704944049856862
620,0.15998664228225865,0.26766645100762365
621,0.17744834146117777,0.2683986470501508
622,0.21925665839580513,0.2860726363665905
623,0.13824517113906612,0.26240134977872726
624,0.14891745083790708,0.25856918872614104
625,0.11803613577754032,0.24189378839690714
626,0.1272943096613904,0.24915416841641544
627,0.11694507955673186,0.23661910658332133
628,0.1156431751193792,0.22043686055929929
629,0.11394007698938466,0.22525102589581378
630,0.1277772134634474,0.23894674580486874
631,0.1141639225293422,0.22214085096978484
632,0.1132757684414087,0.22542018012257756
633,0.11394313288561597,0.21921667226922226
634,0.13933006430318412,0.2735178464178281
635,0.13102619691897804,0.22910890936902412
636,0.11617994548896686,0.25117414962410733
637,0.11005253995948963,0.22142376818322274
638,0.11167188718583333,0.2366880942411311
639,0.13706002631344708,0.2232809628813877
640,0.11600686309927027,0.23241150378509276
641,0.11283740975454293,0.223703309421282
642,0.11225586237582169,0.21762884699191093
643,0.10838538095860283,0.22637235453164237
644,0.10795818534518907,0.21664532676925824
645,0.11031960086197934,0.21327951778886856
646,0.11165995092444266,0.23277759150294786
647,0.10761198558784045,0.22785457900120218
648,0.10948604201265356,0.2293315564796523
649,0.1152913346305167,0.24627055151931476
650,0.11514498179322837,0.21502868001031195
651,0.1117479326378305,0.2312152304111077
652,0.11271605364945209,0.21758335467496234
653,0.13109118122333327,0.26417847714791254
654,0.1842564569740176,0.232849060991129
655,0.1342987090554137,0.2768068222887347
656,0.134427587518062,0.2259817539488279
657,0.13277170384760348,0.2440662988565528
658,0.15327278278199286,0.23341210613594565
659,0.12071493360556582,0.25377829390026957
660,0.11157950930189424,0.21525487086716075
661,0.10778014118879783,0.21705207777831087
662,0.10627149756491372,0.21631407372255199
663,0.10591472069795431,0.2121584787856139
664,0.1068285718827056,0.21194358209841968
665,0.10542606740942294,0.21033988261831318
666,0.1093669088461112,0.20622340184274487
667,0.10980199195781998,0.212789639873902
668,0.11959481336451123,0.23095735611952686
669,0.11884545838444774,0.21250402321642084
670,0.11610990278904804,0.23793603963386498
671,0.1317432451150853,0.21950143266846392
672,0.1222400462484335,0.23864247337295805
673,0.13032313751505512,0.21449565830566683
674,0.1104791545616538,0.21925254169891584
675,0.10823040718642889,0.2093399260880052
676,0.11557727411370733,0.22515420531510383
677,0.11544239564109875,0.21160435353610574
678,0.10461293660355019,0.2256327581477655
679,0.10091797121454693,0.21294364585120526
680,0.10267285461181687,0.21456260140850025
681,0.1014143104188651,0.2072194865149467
682,0.10409532583147531,0.21764301468069788
683,0.10715193148171612,0.20740038886033219
684,0.10112939801898353,0.21217421725883656
685,0.10150955685708993,0.21383992885383865
686,0.10292103433525732,0.22261356260498213
687,0.10353212012715209,0.21565537741041807
688,0.10263553115269756,0.22377445913859412
689,0.09969394561075012,0.21987680980329422
690,0.09899006532063503,0.21273343121829838
691,0.10230917154359108,0.22472432846170315
692,0.10054459245840688,0.21900239777838412
693,0.10390911726579845,0.21744541615214916
694,0.10051760407545611,0.21055550883463847
695,0.10429100696982256,0.20819800909270844
696,0.10838841931675666,0.20992184988721113
697,0.10757774593709565,0.22593274053124016
698,0.10792512038445458,0.21454225607211733
699,0.10570022446684207,0.22311004509607385
700,0.11093997073591008,0.20606075195381465
701,0.10361943981999486,0.21064060013298117
702,0.10011938365232845,0.21146142894047917
